Provider_ID,Hospital Name,City,State,Measure Name,Measure Response
330086,MONTEFIORE MOUNT VERNON HOSPITAL,MOUNT VERNON,NY,Able to receive lab results electronically,Yes
330182,"ST FRANCIS HOSPITAL, ROSLYN",ROSLYN,NY,Safe surgery checklist use (outpatient),Yes
330215,"ROME MEMORIAL HOSPITAL, INC",ROME,NY,Able to receive lab results electronically,Yes
330073,UNITED MEMORIAL MEDICAL CENTER,BATAVIA,NY,Nursing care registry,Y
330061,LAWRENCE HOSPITAL CENTER,BRONXVILLE,NY,Safe surgery checklist use (outpatient),Yes
330126,ORANGE REGIONAL MEDICAL CENTER,MIDDLETOWN,NY,Able to receive lab results electronically,Yes
330061,LAWRENCE HOSPITAL CENTER,BRONXVILLE,NY,Safe surgery checklist use (inpatient),Y
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",BATH,NY,Safe surgery checklist use (inpatient),Y
330088,EASTERN LONG ISLAND HOSPITAL,GREENPORT,NY,Safe surgery checklist use (outpatient),Yes
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,FAR ROCKAWAY,NY,General Surgery Registry,N
330191,GLENS FALLS HOSPITAL,GLENS FALLS,NY,General Surgery Registry,N
330169,MOUNT SINAI BETH ISRAEL/PETRIE CAMPUS,NEW YORK,NY,Safe surgery checklist use (inpatient),Y
330101,NEW YORK-PRESBYTERIAN HOSPITAL,NEW YORK,NY,Patient Safety Culture,Y
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,Safe surgery checklist use (outpatient),Yes
330208,ST JOHN'S RIVERSIDE HOSPITAL,YONKERS,NY,Nursing care registry,Y
330191,GLENS FALLS HOSPITAL,GLENS FALLS,NY,Able to receive lab results electronically,Yes
330167,NYU WINTHROP HOSPITAL,MINEOLA,NY,Able to receive lab results electronically,Yes
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,SYRACUSE,NY,Safe surgery checklist use (inpatient),Y
330211,CLAXTON-HEPBURN MEDICAL CENTER,OGDENSBURG,NY,Able to receive lab results electronically,Yes
330153,ELLIS HOSPITAL,SCHENECTADY,NY,Nursing care registry,Y
330115,ONEIDA HEALTHCARE,ONEIDA,NY,Safe surgery checklist use (outpatient),Yes
330196,CONEY ISLAND HOSPITAL,BROOKLYN,NY,Patient Safety Culture,N
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,General Surgery Registry,N
330164,HIGHLAND HOSPITAL,ROCHESTER,NY,Safe surgery checklist use (inpatient),Y
330203,CROUSE HOSPITAL,SYRACUSE,NY,Patient Safety Culture,Y
330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,General Surgery Registry,Y
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,LEWISTON,NY,Able to receive lab results electronically,Yes
330111,BERTRAND CHAFFEE HOSPITAL,SPRINGVILLE,NY,General Surgery Registry,N
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,SUFFERN,NY,Nursing care registry,Y
330197,CANTON-POTSDAM HOSPITAL,POTSDAM,NY,Patient Safety Culture,Y
330160,STATEN ISLAND UNIVERSITY HOSPITAL,STATEN ISLAND,NY,Patient Safety Culture,Y
330061,LAWRENCE HOSPITAL CENTER,BRONXVILLE,NY,Patient Safety Culture,Y
330167,NYU WINTHROP HOSPITAL,MINEOLA,NY,General Surgery Registry,Y
330153,ELLIS HOSPITAL,SCHENECTADY,NY,Safe surgery checklist use (outpatient),Yes
330331,PLAINVIEW HOSPITAL,PLAINVIEW,NY,General Surgery Registry,N
330205,ST ANTHONY COMMUNITY HOSPITAL,WARWICK,NY,Patient Safety Culture,Y
330203,CROUSE HOSPITAL,SYRACUSE,NY,Safe surgery checklist use (outpatient),Yes
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",CORTLAND,NY,General Surgery Registry,N
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,Able to receive lab results electronically,Yes
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,Nursing care registry,Y
330115,ONEIDA HEALTHCARE,ONEIDA,NY,Safe surgery checklist use (inpatient),Y
330127,JACOBI MEDICAL CENTER,BRONX,NY,Able to receive lab results electronically,Yes
330132,TLC HEALTH NETWORK,IRVING,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",BATH,NY,Safe surgery checklist use (outpatient),Yes
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",CORTLAND,NY,Able to receive lab results electronically,Yes
330205,ST ANTHONY COMMUNITY HOSPITAL,WARWICK,NY,Nursing care registry,Y
330208,ST JOHN'S RIVERSIDE HOSPITAL,YONKERS,NY,Able to receive lab results electronically,Yes
330211,CLAXTON-HEPBURN MEDICAL CENTER,OGDENSBURG,NY,Safe surgery checklist use (inpatient),Y
330180,SAMARITAN HOSPITAL,TROY,NY,Nursing care registry,Y
330233,BROOKDALE HOSPITAL MEDICAL CENTER,BROOKLYN,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,CLIFTON SPRINGS,NY,Patient Safety Culture,Y
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,Nursing care registry,Y
330199,METROPOLITAN HOSPITAL CENTER,NEW YORK,NY,Patient Safety Culture,Y
330211,CLAXTON-HEPBURN MEDICAL CENTER,OGDENSBURG,NY,General Surgery Registry,N
330202,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330102,KENMORE MERCY HOSPITAL,KENMORE,NY,Safe surgery checklist use (inpatient),Y
330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,Patient Safety Culture,Y
330119,LENOX HILL HOSPITAL,NEW YORK,NY,Able to receive lab results electronically,Yes
10095,HALE COUNTY HOSPITAL,GREENSBORO,AL,Able to receive lab results electronically,Yes
10095,HALE COUNTY HOSPITAL,GREENSBORO,AL,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
10095,HALE COUNTY HOSPITAL,GREENSBORO,AL,Safe surgery checklist use (outpatient),No
10095,HALE COUNTY HOSPITAL,GREENSBORO,AL,Patient Safety Culture,N
10095,HALE COUNTY HOSPITAL,GREENSBORO,AL,General Surgery Registry,N
10095,HALE COUNTY HOSPITAL,GREENSBORO,AL,Nursing care registry,N
10095,HALE COUNTY HOSPITAL,GREENSBORO,AL,Safe surgery checklist use (inpatient),N
330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330193,FLUSHING HOSPITAL MEDICAL CENTER,FLUSHING,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330202,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,Patient Safety Culture,N
330214,NYU HOSPITALS CENTER,NEW YORK,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,Able to receive lab results electronically,Yes
330100,N Y EYE AND EAR INFIRMARY,NEW YORK,NY,Patient Safety Culture,N
330208,ST JOHN'S RIVERSIDE HOSPITAL,YONKERS,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,Safe surgery checklist use (inpatient),Y
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",WESTFIELD,NY,Safe surgery checklist use (outpatient),Yes
330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,Nursing care registry,N
330193,FLUSHING HOSPITAL MEDICAL CENTER,FLUSHING,NY,Nursing care registry,Y
330203,CROUSE HOSPITAL,SYRACUSE,NY,Able to receive lab results electronically,Yes
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",WESTFIELD,NY,Nursing care registry,N
330084,ALICE HYDE MEDICAL CENTER,MALONE,NY,Nursing care registry,N
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,DANSVILLE,NY,Patient Safety Culture,Y
330163,EASTERN NIAGARA HOSPITAL,LOCKPORT,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330103,OLEAN GENERAL HOSPITAL,OLEAN,NY,Patient Safety Culture,Y
330199,METROPOLITAN HOSPITAL CENTER,NEW YORK,NY,Safe surgery checklist use (outpatient),Yes
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,PATCHOGUE,NY,Able to receive lab results electronically,Yes
330104,NYACK HOSPITAL,NYACK,NY,Able to receive lab results electronically,Yes
330162,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,Safe surgery checklist use (inpatient),Y
330104,NYACK HOSPITAL,NYACK,NY,Nursing care registry,Y
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,Patient Safety Culture,Y
330086,MONTEFIORE MOUNT VERNON HOSPITAL,MOUNT VERNON,NY,Safe surgery checklist use (outpatient),Yes
330088,EASTERN LONG ISLAND HOSPITAL,GREENPORT,NY,Safe surgery checklist use (inpatient),Y
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,Safe surgery checklist use (outpatient),Yes
330115,ONEIDA HEALTHCARE,ONEIDA,NY,General Surgery Registry,N
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",BATH,NY,Patient Safety Culture,Y
330205,ST ANTHONY COMMUNITY HOSPITAL,WARWICK,NY,General Surgery Registry,Y
330101,NEW YORK-PRESBYTERIAN HOSPITAL,NEW YORK,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,FAR ROCKAWAY,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,PATCHOGUE,NY,Safe surgery checklist use (outpatient),Yes
330094,COLUMBIA MEMORIAL HOSPITAL,HUDSON,NY,General Surgery Registry,Y
330135,BON SECOURS COMMUNITY HOSPITAL,PORT JERVIS,NY,Patient Safety Culture,Y
330239,WOMAN'S CHRISTIAN ASSOCIATION,JAMESTOWN,NY,Able to receive lab results electronically,Yes
330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,Nursing care registry,Y
330214,NYU HOSPITALS CENTER,NEW YORK,NY,Safe surgery checklist use (inpatient),Y
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,PATCHOGUE,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330182,"ST FRANCIS HOSPITAL, ROSLYN",ROSLYN,NY,General Surgery Registry,N
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,Safe surgery checklist use (inpatient),Y
330127,JACOBI MEDICAL CENTER,BRONX,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,Safe surgery checklist use (outpatient),Yes
330203,CROUSE HOSPITAL,SYRACUSE,NY,Safe surgery checklist use (inpatient),Y
330073,UNITED MEMORIAL MEDICAL CENTER,BATAVIA,NY,Able to receive lab results electronically,Yes
330119,LENOX HILL HOSPITAL,NEW YORK,NY,Safe surgery checklist use (outpatient),Yes
330079,ADIRONDACK MEDICAL CENTER,SARANAC LAKE,NY,Able to receive lab results electronically,Yes
330090,ARNOT OGDEN MEDICAL CENTER,ELMIRA,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330127,JACOBI MEDICAL CENTER,BRONX,NY,Nursing care registry,Y
330202,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,Safe surgery checklist use (inpatient),Y
330104,NYACK HOSPITAL,NYACK,NY,Patient Safety Culture,Y
330226,UNITY HOSPITAL OF ROCHESTER,ROCHESTER,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330132,TLC HEALTH NETWORK,IRVING,NY,Safe surgery checklist use (outpatient),Yes
330127,JACOBI MEDICAL CENTER,BRONX,NY,General Surgery Registry,Y
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,SUFFERN,NY,Able to receive lab results electronically,Yes
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,Nursing care registry,Y
330196,CONEY ISLAND HOSPITAL,BROOKLYN,NY,General Surgery Registry,N
330086,MONTEFIORE MOUNT VERNON HOSPITAL,MOUNT VERNON,NY,Safe surgery checklist use (inpatient),Y
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,Patient Safety Culture,Y
330169,MOUNT SINAI BETH ISRAEL/PETRIE CAMPUS,NEW YORK,NY,Multispecialty surgical registry,Y
330182,"ST FRANCIS HOSPITAL, ROSLYN",ROSLYN,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330094,COLUMBIA MEMORIAL HOSPITAL,HUDSON,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330127,JACOBI MEDICAL CENTER,BRONX,NY,Safe surgery checklist use (inpatient),Y
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,SYRACUSE,NY,Nursing care registry,Y
330079,ADIRONDACK MEDICAL CENTER,SARANAC LAKE,NY,Safe surgery checklist use (inpatient),Y
330157,SAMARITAN MEDICAL CENTER,WATERTOWN,NY,Nursing care registry,N
330111,BERTRAND CHAFFEE HOSPITAL,SPRINGVILLE,NY,Safe surgery checklist use (inpatient),Y
330094,COLUMBIA MEMORIAL HOSPITAL,HUDSON,NY,Safe surgery checklist use (outpatient),Yes
330086,MONTEFIORE MOUNT VERNON HOSPITAL,MOUNT VERNON,NY,Nursing care registry,Y
330214,NYU HOSPITALS CENTER,NEW YORK,NY,Patient Safety Culture,N
330100,N Y EYE AND EAR INFIRMARY,NEW YORK,NY,Nursing care registry,Y
330073,UNITED MEMORIAL MEDICAL CENTER,BATAVIA,NY,Safe surgery checklist use (inpatient),Y
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,DANSVILLE,NY,Nursing care registry,Y
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",CORTLAND,NY,Nursing care registry,N
330211,CLAXTON-HEPBURN MEDICAL CENTER,OGDENSBURG,NY,Patient Safety Culture,Y
330096,JONES MEMORIAL HOSPITAL,WELLSVILLE,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,PATCHOGUE,NY,Safe surgery checklist use (inpatient),Y
330108,"ST JOSEPH'S HOSPITAL, INC",ELMIRA,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,BRONX,NY,Nursing care registry,Y
330103,OLEAN GENERAL HOSPITAL,OLEAN,NY,Able to receive lab results electronically,Yes
330162,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,Able to receive lab results electronically,Yes
330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,Able to receive lab results electronically,Yes
330151,ST JAMES MERCY HOSPITAL,HORNELL,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",No
330127,JACOBI MEDICAL CENTER,BRONX,NY,Safe surgery checklist use (outpatient),Yes
330270,HOSPITAL FOR SPECIAL SURGERY,NEW YORK,NY,Safe surgery checklist use (outpatient),Yes
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,NIAGARA FALLS,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330135,BON SECOURS COMMUNITY HOSPITAL,PORT JERVIS,NY,Able to receive lab results electronically,Yes
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,General Surgery Registry,Y
330090,ARNOT OGDEN MEDICAL CENTER,ELMIRA,NY,Patient Safety Culture,Y
330084,ALICE HYDE MEDICAL CENTER,MALONE,NY,Able to receive lab results electronically,Yes
330111,BERTRAND CHAFFEE HOSPITAL,SPRINGVILLE,NY,Able to receive lab results electronically,Yes
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",WESTFIELD,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",No
330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,Patient Safety Culture,Y
330086,MONTEFIORE MOUNT VERNON HOSPITAL,MOUNT VERNON,NY,Patient Safety Culture,Y
330090,ARNOT OGDEN MEDICAL CENTER,ELMIRA,NY,Able to receive lab results electronically,Yes
330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,General Surgery Registry,N
330273,PUTNAM HOSPITAL CENTER,CARMEL,NY,Safe surgery checklist use (inpatient),Y
330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,Nursing care registry,Y
330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,Patient Safety Culture,Y
330096,JONES MEMORIAL HOSPITAL,WELLSVILLE,NY,Nursing care registry,N
330086,MONTEFIORE MOUNT VERNON HOSPITAL,MOUNT VERNON,NY,General Surgery Registry,N
330102,KENMORE MERCY HOSPITAL,KENMORE,NY,General Surgery Registry,N
330127,JACOBI MEDICAL CENTER,BRONX,NY,Patient Safety Culture,Y
330169,MOUNT SINAI BETH ISRAEL/PETRIE CAMPUS,NEW YORK,NY,Nursing care registry,Y
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,Able to receive lab results electronically,Yes
330090,ARNOT OGDEN MEDICAL CENTER,ELMIRA,NY,Nursing care registry,Y
330157,SAMARITAN MEDICAL CENTER,WATERTOWN,NY,Able to receive lab results electronically,Yes
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,PATCHOGUE,NY,Patient Safety Culture,Y
330203,CROUSE HOSPITAL,SYRACUSE,NY,Nursing care registry,Y
330078,SISTERS OF CHARITY HOSPITAL,BUFFALO,NY,Nursing care registry,Y
330191,GLENS FALLS HOSPITAL,GLENS FALLS,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330160,STATEN ISLAND UNIVERSITY HOSPITAL,STATEN ISLAND,NY,Nursing care registry,Y
330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,Safe surgery checklist use (outpatient),Yes
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,NIAGARA FALLS,NY,Patient Safety Culture,N
330079,ADIRONDACK MEDICAL CENTER,SARANAC LAKE,NY,Nursing care registry,Y
330084,ALICE HYDE MEDICAL CENTER,MALONE,NY,Safe surgery checklist use (inpatient),Y
330073,UNITED MEMORIAL MEDICAL CENTER,BATAVIA,NY,Patient Safety Culture,Y
330202,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,Safe surgery checklist use (outpatient),Yes
330078,SISTERS OF CHARITY HOSPITAL,BUFFALO,NY,General Surgery Registry,N
330211,CLAXTON-HEPBURN MEDICAL CENTER,OGDENSBURG,NY,Nursing care registry,N
330104,NYACK HOSPITAL,NYACK,NY,Safe surgery checklist use (inpatient),Y
330086,MONTEFIORE MOUNT VERNON HOSPITAL,MOUNT VERNON,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330406,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,SCHENECTADY,NY,Nursing care registry,Y
330229,BROOKS MEMORIAL HOSPITAL,DUNKIRK,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330132,TLC HEALTH NETWORK,IRVING,NY,Safe surgery checklist use (inpatient),Y
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,LEWISTON,NY,Patient Safety Culture,Y
330160,STATEN ISLAND UNIVERSITY HOSPITAL,STATEN ISLAND,NY,General Surgery Registry,Y
330157,SAMARITAN MEDICAL CENTER,WATERTOWN,NY,General Surgery Registry,Y
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,BRONX,NY,Safe surgery checklist use (outpatient),Yes
330406,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,SCHENECTADY,NY,Able to receive lab results electronically,No
330100,N Y EYE AND EAR INFIRMARY,NEW YORK,NY,Able to receive lab results electronically,Yes
330205,ST ANTHONY COMMUNITY HOSPITAL,WARWICK,NY,Able to receive lab results electronically,Yes
10131,CRESTWOOD MEDICAL CENTER,HUNTSVILLE,AL,Able to receive lab results electronically,Yes
10131,CRESTWOOD MEDICAL CENTER,HUNTSVILLE,AL,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
10131,CRESTWOOD MEDICAL CENTER,HUNTSVILLE,AL,Safe surgery checklist use (outpatient),Yes
10131,CRESTWOOD MEDICAL CENTER,HUNTSVILLE,AL,Patient Safety Culture,Y
10131,CRESTWOOD MEDICAL CENTER,HUNTSVILLE,AL,General Surgery Registry,N
10131,CRESTWOOD MEDICAL CENTER,HUNTSVILLE,AL,Nursing care registry,N
10131,CRESTWOOD MEDICAL CENTER,HUNTSVILLE,AL,Safe surgery checklist use (inpatient),Y
330199,METROPOLITAN HOSPITAL CENTER,NEW YORK,NY,Nursing care registry,Y
330180,SAMARITAN HOSPITAL,TROY,NY,Patient Safety Culture,Y
330180,SAMARITAN HOSPITAL,TROY,NY,Able to receive lab results electronically,Yes
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,Patient Safety Culture,Y
330104,NYACK HOSPITAL,NYACK,NY,General Surgery Registry,N
330061,LAWRENCE HOSPITAL CENTER,BRONXVILLE,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330164,HIGHLAND HOSPITAL,ROCHESTER,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,SYRACUSE,NY,Patient Safety Culture,Y
330246,ST CHARLES HOSPITAL,PORT JEFFERSON,NY,Safe surgery checklist use (inpatient),Y
330235,AUBURN  COMMUNITY  HOSPITAL,AUBURN,NY,Able to receive lab results electronically,Yes
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,WEST ISLIP,NY,Safe surgery checklist use (outpatient),Yes
330270,HOSPITAL FOR SPECIAL SURGERY,NEW YORK,NY,Nursing care registry,Y
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,SYRACUSE,NY,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,KINGSTON,NY,General Surgery Registry,N
330285,STRONG MEMORIAL HOSPITAL,ROCHESTER,NY,Patient Safety Culture,Y
330403,MONROE COMMUNITY HOSPITAL,ROCHESTER,NY,Safe surgery checklist use (inpatient),N
450641,NOCONA GENERAL HOSPITAL,NOCONA,TX,Safe surgery checklist use (inpatient),Y
330264,ST LUKE'S CORNWALL HOSPITAL,NEWBURGH,NY,Patient Safety Culture,Y
330232,ST MARY'S HOSPITAL ( TROY ),TROY,NY,Able to receive lab results electronically,Yes
