Provider_ID,Hospital_Name,State,Claim_Type,AvgSpendPerEpHosp
10086,NORTHWEST MEDICAL CENTER,AL,Total,14164.0
10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,AL,Carrier,1010.3333333333334
10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,AL,Durable Medical Equipment,40.666666666666664
10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,AL,Home Health Agency,186.0
10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,AL,Hospice,58.0
10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,AL,Inpatient,5012.333333333333
10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,AL,Outpatient,454.6666666666667
10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,AL,Skilled Nursing Facility,529.3333333333334
10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,AL,Total,21875.0
10089,WALKER BAPTIST MEDICAL CENTER,AL,Carrier,822.0
10089,WALKER BAPTIST MEDICAL CENTER,AL,Durable Medical Equipment,76.0
10089,WALKER BAPTIST MEDICAL CENTER,AL,Home Health Agency,293.3333333333333
10089,WALKER BAPTIST MEDICAL CENTER,AL,Hospice,91.33333333333333
10089,WALKER BAPTIST MEDICAL CENTER,AL,Inpatient,3336.3333333333335
10089,WALKER BAPTIST MEDICAL CENTER,AL,Outpatient,143.0
10089,WALKER BAPTIST MEDICAL CENTER,AL,Skilled Nursing Facility,965.6666666666666
10089,WALKER BAPTIST MEDICAL CENTER,AL,Total,17182.0
10090,PROVIDENCE HOSPITAL,AL,Carrier,1220.0
10090,PROVIDENCE HOSPITAL,AL,Durable Medical Equipment,70.66666666666667
10090,PROVIDENCE HOSPITAL,AL,Home Health Agency,353.6666666666667
10090,PROVIDENCE HOSPITAL,AL,Hospice,36.666666666666664
10090,PROVIDENCE HOSPITAL,AL,Inpatient,3958.0
10090,PROVIDENCE HOSPITAL,AL,Outpatient,193.0
10090,PROVIDENCE HOSPITAL,AL,Skilled Nursing Facility,843.0
10090,PROVIDENCE HOSPITAL,AL,Total,20024.0
10091,GROVE HILL MEMORIAL HOSPITAL,AL,Carrier,442.3333333333333
10091,GROVE HILL MEMORIAL HOSPITAL,AL,Durable Medical Equipment,25.666666666666668
10091,GROVE HILL MEMORIAL HOSPITAL,AL,Home Health Agency,265.3333333333333
10091,GROVE HILL MEMORIAL HOSPITAL,AL,Hospice,137.66666666666666
10091,GROVE HILL MEMORIAL HOSPITAL,AL,Inpatient,2085.6666666666665
10091,GROVE HILL MEMORIAL HOSPITAL,AL,Outpatient,99.0
10091,GROVE HILL MEMORIAL HOSPITAL,AL,Skilled Nursing Facility,409.3333333333333
10091,GROVE HILL MEMORIAL HOSPITAL,AL,Total,10393.0
10092,D C H REGIONAL MEDICAL CENTER,AL,Carrier,1095.3333333333333
10092,D C H REGIONAL MEDICAL CENTER,AL,Durable Medical Equipment,35.0
10092,D C H REGIONAL MEDICAL CENTER,AL,Home Health Agency,264.3333333333333
10092,D C H REGIONAL MEDICAL CENTER,AL,Hospice,42.666666666666664
10092,D C H REGIONAL MEDICAL CENTER,AL,Inpatient,4010.6666666666665
10092,D C H REGIONAL MEDICAL CENTER,AL,Outpatient,256.6666666666667
10092,D C H REGIONAL MEDICAL CENTER,AL,Skilled Nursing Facility,739.0
10092,D C H REGIONAL MEDICAL CENTER,AL,Total,19331.0
10095,HALE COUNTY HOSPITAL,AL,Carrier,465.3333333333333
10095,HALE COUNTY HOSPITAL,AL,Durable Medical Equipment,16.333333333333332
10095,HALE COUNTY HOSPITAL,AL,Home Health Agency,338.0
10095,HALE COUNTY HOSPITAL,AL,Hospice,117.33333333333333
10095,HALE COUNTY HOSPITAL,AL,Inpatient,2295.3333333333335
10095,HALE COUNTY HOSPITAL,AL,Outpatient,147.33333333333334
10095,HALE COUNTY HOSPITAL,AL,Skilled Nursing Facility,1170.3333333333333
10095,HALE COUNTY HOSPITAL,AL,Total,13650.0
10097,ELMORE COMMUNITY HOSPITAL,AL,Carrier,427.6666666666667
10097,ELMORE COMMUNITY HOSPITAL,AL,Durable Medical Equipment,18.333333333333332
10097,ELMORE COMMUNITY HOSPITAL,AL,Home Health Agency,153.0
10097,ELMORE COMMUNITY HOSPITAL,AL,Hospice,46.666666666666664
10097,ELMORE COMMUNITY HOSPITAL,AL,Inpatient,2923.3333333333335
10097,ELMORE COMMUNITY HOSPITAL,AL,Outpatient,133.0
10097,ELMORE COMMUNITY HOSPITAL,AL,Skilled Nursing Facility,631.3333333333334
10097,ELMORE COMMUNITY HOSPITAL,AL,Total,13002.0
10099,D W MCMILLAN MEMORIAL HOSPITAL,AL,Carrier,584.0
10099,D W MCMILLAN MEMORIAL HOSPITAL,AL,Durable Medical Equipment,12.333333333333334
10099,D W MCMILLAN MEMORIAL HOSPITAL,AL,Home Health Agency,354.6666666666667
10099,D W MCMILLAN MEMORIAL HOSPITAL,AL,Hospice,30.0
10099,D W MCMILLAN MEMORIAL HOSPITAL,AL,Inpatient,2346.6666666666665
10099,D W MCMILLAN MEMORIAL HOSPITAL,AL,Outpatient,165.33333333333334
10099,D W MCMILLAN MEMORIAL HOSPITAL,AL,Skilled Nursing Facility,902.3333333333334
10099,D W MCMILLAN MEMORIAL HOSPITAL,AL,Total,13185.0
10100,THOMAS HOSPITAL,AL,Carrier,1031.6666666666667
10100,THOMAS HOSPITAL,AL,Durable Medical Equipment,31.0
10100,THOMAS HOSPITAL,AL,Home Health Agency,360.6666666666667
10100,THOMAS HOSPITAL,AL,Hospice,42.666666666666664
10100,THOMAS HOSPITAL,AL,Inpatient,3794.6666666666665
10100,THOMAS HOSPITAL,AL,Outpatient,183.66666666666666
10100,THOMAS HOSPITAL,AL,Skilled Nursing Facility,911.3333333333334
10100,THOMAS HOSPITAL,AL,Total,19067.0
10101,CITIZENS BMC,AL,Carrier,667.6666666666666
10101,CITIZENS BMC,AL,Durable Medical Equipment,26.0
10101,CITIZENS BMC,AL,Home Health Agency,294.3333333333333
10101,CITIZENS BMC,AL,Hospice,112.0
10101,CITIZENS BMC,AL,Inpatient,2713.3333333333335
10101,CITIZENS BMC,AL,Outpatient,265.6666666666667
10101,CITIZENS BMC,AL,Skilled Nursing Facility,972.3333333333334
10101,CITIZENS BMC,AL,Total,15154.0
10102,J PAUL JONES HOSPITAL,AL,Carrier,395.3333333333333
10102,J PAUL JONES HOSPITAL,AL,Durable Medical Equipment,21.333333333333332
10102,J PAUL JONES HOSPITAL,AL,Home Health Agency,290.3333333333333
10102,J PAUL JONES HOSPITAL,AL,Hospice,76.66666666666667
10102,J PAUL JONES HOSPITAL,AL,Inpatient,2045.6666666666667
10102,J PAUL JONES HOSPITAL,AL,Outpatient,296.6666666666667
10102,J PAUL JONES HOSPITAL,AL,Skilled Nursing Facility,719.6666666666666
10102,J PAUL JONES HOSPITAL,AL,Total,11538.0
10103,BAPTIST MEDICAL CENTER-PRINCETON,AL,Carrier,1194.6666666666667
10103,BAPTIST MEDICAL CENTER-PRINCETON,AL,Durable Medical Equipment,41.0
10103,BAPTIST MEDICAL CENTER-PRINCETON,AL,Home Health Agency,261.0
10103,BAPTIST MEDICAL CENTER-PRINCETON,AL,Hospice,66.0
10103,BAPTIST MEDICAL CENTER-PRINCETON,AL,Inpatient,4979.333333333333
10103,BAPTIST MEDICAL CENTER-PRINCETON,AL,Outpatient,239.0
10103,BAPTIST MEDICAL CENTER-PRINCETON,AL,Skilled Nursing Facility,643.3333333333334
10103,BAPTIST MEDICAL CENTER-PRINCETON,AL,Total,22272.0
10104,GRANDVIEW MEDICAL CENTER,AL,Carrier,1155.6666666666667
10104,GRANDVIEW MEDICAL CENTER,AL,Durable Medical Equipment,59.666666666666664
10104,GRANDVIEW MEDICAL CENTER,AL,Home Health Agency,238.33333333333334
10104,GRANDVIEW MEDICAL CENTER,AL,Hospice,43.0
10104,GRANDVIEW MEDICAL CENTER,AL,Inpatient,4762.666666666667
10104,GRANDVIEW MEDICAL CENTER,AL,Outpatient,191.0
10104,GRANDVIEW MEDICAL CENTER,AL,Skilled Nursing Facility,437.0
10104,GRANDVIEW MEDICAL CENTER,AL,Total,20663.0
10108,PRATTVILLE BAPTIST HOSPITAL,AL,Carrier,705.0
10108,PRATTVILLE BAPTIST HOSPITAL,AL,Durable Medical Equipment,37.0
10108,PRATTVILLE BAPTIST HOSPITAL,AL,Home Health Agency,278.0
10108,PRATTVILLE BAPTIST HOSPITAL,AL,Hospice,29.333333333333332
10108,PRATTVILLE BAPTIST HOSPITAL,AL,Inpatient,2696.0
10108,PRATTVILLE BAPTIST HOSPITAL,AL,Outpatient,222.0
10108,PRATTVILLE BAPTIST HOSPITAL,AL,Skilled Nursing Facility,703.3333333333334
10108,PRATTVILLE BAPTIST HOSPITAL,AL,Total,14011.0
10109,PICKENS COUNTY MEDICAL CENTER,AL,Carrier,495.3333333333333
10109,PICKENS COUNTY MEDICAL CENTER,AL,Durable Medical Equipment,22.0
10109,PICKENS COUNTY MEDICAL CENTER,AL,Home Health Agency,274.3333333333333
10109,PICKENS COUNTY MEDICAL CENTER,AL,Hospice,98.33333333333333
10109,PICKENS COUNTY MEDICAL CENTER,AL,Inpatient,2108.0
10109,PICKENS COUNTY MEDICAL CENTER,AL,Outpatient,104.0
10109,PICKENS COUNTY MEDICAL CENTER,AL,Skilled Nursing Facility,587.6666666666666
10109,PICKENS COUNTY MEDICAL CENTER,AL,Total,11069.0
10110,BULLOCK COUNTY HOSPITAL,AL,Carrier,371.0
10110,BULLOCK COUNTY HOSPITAL,AL,Durable Medical Equipment,14.666666666666666
10110,BULLOCK COUNTY HOSPITAL,AL,Home Health Agency,75.66666666666667
10110,BULLOCK COUNTY HOSPITAL,AL,Hospice,30.333333333333332
10110,BULLOCK COUNTY HOSPITAL,AL,Inpatient,2110.0
10110,BULLOCK COUNTY HOSPITAL,AL,Outpatient,140.66666666666666
10110,BULLOCK COUNTY HOSPITAL,AL,Skilled Nursing Facility,1426.3333333333333
10110,BULLOCK COUNTY HOSPITAL,AL,Total,12507.0
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,AL,Carrier,493.0
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,AL,Durable Medical Equipment,17.666666666666668
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,AL,Home Health Agency,129.0
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,AL,Hospice,147.0
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,AL,Inpatient,2778.0
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,AL,Outpatient,148.0
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,AL,Skilled Nursing Facility,641.6666666666666
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,AL,Total,13065.0
10113,MOBILE INFIRMARY MEDICAL CENTER,AL,Carrier,1173.3333333333333
10113,MOBILE INFIRMARY MEDICAL CENTER,AL,Durable Medical Equipment,41.333333333333336
10113,MOBILE INFIRMARY MEDICAL CENTER,AL,Home Health Agency,272.3333333333333
10113,MOBILE INFIRMARY MEDICAL CENTER,AL,Hospice,55.666666666666664
10113,MOBILE INFIRMARY MEDICAL CENTER,AL,Inpatient,4152.333333333333
10113,MOBILE INFIRMARY MEDICAL CENTER,AL,Outpatient,233.0
10113,MOBILE INFIRMARY MEDICAL CENTER,AL,Skilled Nursing Facility,753.3333333333334
10113,MOBILE INFIRMARY MEDICAL CENTER,AL,Total,20045.0
10114,MEDICAL WEST AN AFFILIATE OF UAB HEALTH SYSTEM,AL,Carrier,996.3333333333334
10114,MEDICAL WEST AN AFFILIATE OF UAB HEALTH SYSTEM,AL,Durable Medical Equipment,34.0
10114,MEDICAL WEST AN AFFILIATE OF UAB HEALTH SYSTEM,AL,Home Health Agency,264.3333333333333
10114,MEDICAL WEST AN AFFILIATE OF UAB HEALTH SYSTEM,AL,Hospice,58.0
10114,MEDICAL WEST AN AFFILIATE OF UAB HEALTH SYSTEM,AL,Inpatient,3693.6666666666665
10114,MEDICAL WEST AN AFFILIATE OF UAB HEALTH SYSTEM,AL,Outpatient,209.66666666666666
10114,MEDICAL WEST AN AFFILIATE OF UAB HEALTH SYSTEM,AL,Skilled Nursing Facility,843.6666666666666
10114,MEDICAL WEST AN AFFILIATE OF UAB HEALTH SYSTEM,AL,Total,18300.0
10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,AL,Carrier,691.3333333333334
10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,AL,Durable Medical Equipment,34.333333333333336
10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,AL,Home Health Agency,270.3333333333333
10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,AL,Hospice,73.66666666666667
10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,AL,Inpatient,3102.6666666666665
10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,AL,Outpatient,255.66666666666666
10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,AL,Skilled Nursing Facility,714.6666666666666
10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,AL,Total,15427.0
10120,MONROE COUNTY HOSPITAL,AL,Carrier,541.6666666666666
10120,MONROE COUNTY HOSPITAL,AL,Durable Medical Equipment,21.333333333333332
10120,MONROE COUNTY HOSPITAL,AL,Home Health Agency,226.0
10120,MONROE COUNTY HOSPITAL,AL,Hospice,94.0
10120,MONROE COUNTY HOSPITAL,AL,Inpatient,2264.0
10120,MONROE COUNTY HOSPITAL,AL,Outpatient,216.33333333333334
10120,MONROE COUNTY HOSPITAL,AL,Skilled Nursing Facility,1312.0
10120,MONROE COUNTY HOSPITAL,AL,Total,14026.0
10125,LAKELAND COMMUNITY HOSPITAL,AL,Carrier,489.6666666666667
10125,LAKELAND COMMUNITY HOSPITAL,AL,Durable Medical Equipment,30.0
10125,LAKELAND COMMUNITY HOSPITAL,AL,Home Health Agency,188.0
10125,LAKELAND COMMUNITY HOSPITAL,AL,Hospice,51.666666666666664
10125,LAKELAND COMMUNITY HOSPITAL,AL,Inpatient,2217.0
10125,LAKELAND COMMUNITY HOSPITAL,AL,Outpatient,133.33333333333334
10125,LAKELAND COMMUNITY HOSPITAL,AL,Skilled Nursing Facility,885.0
10125,LAKELAND COMMUNITY HOSPITAL,AL,Total,11983.0
10126,TROY REGIONAL MEDICAL CENTER,AL,Carrier,580.0
10126,TROY REGIONAL MEDICAL CENTER,AL,Durable Medical Equipment,52.0
10126,TROY REGIONAL MEDICAL CENTER,AL,Home Health Agency,297.6666666666667
10126,TROY REGIONAL MEDICAL CENTER,AL,Hospice,49.0
10126,TROY REGIONAL MEDICAL CENTER,AL,Inpatient,3111.6666666666665
10126,TROY REGIONAL MEDICAL CENTER,AL,Outpatient,128.33333333333334
10126,TROY REGIONAL MEDICAL CENTER,AL,Skilled Nursing Facility,585.0
10126,TROY REGIONAL MEDICAL CENTER,AL,Total,14410.0
10128,JACKSON MEDICAL CENTER,AL,Carrier,435.3333333333333
10128,JACKSON MEDICAL CENTER,AL,Durable Medical Equipment,11.666666666666666
10128,JACKSON MEDICAL CENTER,AL,Home Health Agency,136.33333333333334
10128,JACKSON MEDICAL CENTER,AL,Hospice,104.0
10128,JACKSON MEDICAL CENTER,AL,Inpatient,2505.6666666666665
10128,JACKSON MEDICAL CENTER,AL,Outpatient,159.66666666666666
10128,JACKSON MEDICAL CENTER,AL,Skilled Nursing Facility,401.3333333333333
10128,JACKSON MEDICAL CENTER,AL,Total,11261.0
10129,NORTH BALDWIN INFIRMARY,AL,Carrier,634.6666666666666
10129,NORTH BALDWIN INFIRMARY,AL,Durable Medical Equipment,24.333333333333332
10129,NORTH BALDWIN INFIRMARY,AL,Home Health Agency,226.0
10129,NORTH BALDWIN INFIRMARY,AL,Hospice,34.0
10129,NORTH BALDWIN INFIRMARY,AL,Inpatient,2864.6666666666665
10129,NORTH BALDWIN INFIRMARY,AL,Outpatient,134.33333333333334
10129,NORTH BALDWIN INFIRMARY,AL,Skilled Nursing Facility,738.0
10129,NORTH BALDWIN INFIRMARY,AL,Total,13967.0
10130,ST VINCENT'S ST CLAIR,AL,Carrier,673.6666666666666
10130,ST VINCENT'S ST CLAIR,AL,Durable Medical Equipment,21.333333333333332
10130,ST VINCENT'S ST CLAIR,AL,Home Health Agency,343.0
10130,ST VINCENT'S ST CLAIR,AL,Hospice,76.0
10130,ST VINCENT'S ST CLAIR,AL,Inpatient,2744.0
10130,ST VINCENT'S ST CLAIR,AL,Outpatient,136.66666666666666
10130,ST VINCENT'S ST CLAIR,AL,Skilled Nursing Facility,706.0
10130,ST VINCENT'S ST CLAIR,AL,Total,14102.0
10131,CRESTWOOD MEDICAL CENTER,AL,Carrier,1045.0
10131,CRESTWOOD MEDICAL CENTER,AL,Durable Medical Equipment,70.33333333333333
10131,CRESTWOOD MEDICAL CENTER,AL,Home Health Agency,206.33333333333334
10131,CRESTWOOD MEDICAL CENTER,AL,Hospice,42.0
10131,CRESTWOOD MEDICAL CENTER,AL,Inpatient,4104.666666666667
10131,CRESTWOOD MEDICAL CENTER,AL,Outpatient,149.66666666666666
10131,CRESTWOOD MEDICAL CENTER,AL,Skilled Nursing Facility,816.6666666666666
10131,CRESTWOOD MEDICAL CENTER,AL,Total,19304.0
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,Carrier,508.0
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,Durable Medical Equipment,6.666666666666667
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,Home Health Agency,57.333333333333336
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,Hospice,15.0
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,Inpatient,2572.0
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,Outpatient,137.66666666666666
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,Skilled Nursing Facility,965.0
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,Total,12786.0
10139,BROOKWOOD MEDICAL CENTER,AL,Carrier,1155.3333333333333
10139,BROOKWOOD MEDICAL CENTER,AL,Durable Medical Equipment,57.0
10139,BROOKWOOD MEDICAL CENTER,AL,Home Health Agency,250.33333333333334
10139,BROOKWOOD MEDICAL CENTER,AL,Hospice,36.333333333333336
10139,BROOKWOOD MEDICAL CENTER,AL,Inpatient,4486.666666666667
10139,BROOKWOOD MEDICAL CENTER,AL,Outpatient,195.0
10139,BROOKWOOD MEDICAL CENTER,AL,Skilled Nursing Facility,599.0
10139,BROOKWOOD MEDICAL CENTER,AL,Total,20338.0
10144,SPRINGHILL MEDICAL CENTER,AL,Carrier,1225.3333333333333
10144,SPRINGHILL MEDICAL CENTER,AL,Durable Medical Equipment,62.333333333333336
10144,SPRINGHILL MEDICAL CENTER,AL,Home Health Agency,350.0
10144,SPRINGHILL MEDICAL CENTER,AL,Hospice,68.66666666666667
10144,SPRINGHILL MEDICAL CENTER,AL,Inpatient,3990.3333333333335
10144,SPRINGHILL MEDICAL CENTER,AL,Outpatient,184.66666666666666
10144,SPRINGHILL MEDICAL CENTER,AL,Skilled Nursing Facility,655.0
10144,SPRINGHILL MEDICAL CENTER,AL,Total,19610.0
10146,RMC JACKSONVILLE,AL,Carrier,486.6666666666667
10146,RMC JACKSONVILLE,AL,Durable Medical Equipment,23.0
10146,RMC JACKSONVILLE,AL,Home Health Agency,228.66666666666666
10146,RMC JACKSONVILLE,AL,Hospice,8.333333333333334
10146,RMC JACKSONVILLE,AL,Inpatient,2304.0
10146,RMC JACKSONVILLE,AL,Outpatient,104.0
10146,RMC JACKSONVILLE,AL,Skilled Nursing Facility,572.3333333333334
10146,RMC JACKSONVILLE,AL,Total,11181.0
10148,EVERGREEN MEDICAL CENTER,AL,Carrier,410.0
10148,EVERGREEN MEDICAL CENTER,AL,Durable Medical Equipment,34.666666666666664
10148,EVERGREEN MEDICAL CENTER,AL,Home Health Agency,194.66666666666666
10148,EVERGREEN MEDICAL CENTER,AL,Hospice,30.0
10148,EVERGREEN MEDICAL CENTER,AL,Inpatient,2245.3333333333335
10148,EVERGREEN MEDICAL CENTER,AL,Outpatient,151.33333333333334
10148,EVERGREEN MEDICAL CENTER,AL,Skilled Nursing Facility,851.0
10148,EVERGREEN MEDICAL CENTER,AL,Total,11749.0
10149,BAPTIST MEDICAL CENTER EAST,AL,Carrier,900.0
10149,BAPTIST MEDICAL CENTER EAST,AL,Durable Medical Equipment,51.666666666666664
10149,BAPTIST MEDICAL CENTER EAST,AL,Home Health Agency,257.6666666666667
10149,BAPTIST MEDICAL CENTER EAST,AL,Hospice,42.333333333333336
10149,BAPTIST MEDICAL CENTER EAST,AL,Inpatient,3697.6666666666665
10149,BAPTIST MEDICAL CENTER EAST,AL,Outpatient,294.3333333333333
10149,BAPTIST MEDICAL CENTER EAST,AL,Skilled Nursing Facility,541.0
10149,BAPTIST MEDICAL CENTER EAST,AL,Total,17354.0
10150,L V STABLER MEMORIAL HOSPITAL,AL,Carrier,591.3333333333334
10150,L V STABLER MEMORIAL HOSPITAL,AL,Durable Medical Equipment,40.666666666666664
10150,L V STABLER MEMORIAL HOSPITAL,AL,Home Health Agency,395.6666666666667
10150,L V STABLER MEMORIAL HOSPITAL,AL,Hospice,112.0
10150,L V STABLER MEMORIAL HOSPITAL,AL,Inpatient,2663.0
10150,L V STABLER MEMORIAL HOSPITAL,AL,Outpatient,121.33333333333333
10150,L V STABLER MEMORIAL HOSPITAL,AL,Skilled Nursing Facility,1285.6666666666667
10150,L V STABLER MEMORIAL HOSPITAL,AL,Total,15628.0
10157,SHOALS HOSPITAL,AL,Carrier,847.3333333333334
10157,SHOALS HOSPITAL,AL,Durable Medical Equipment,21.666666666666668
10157,SHOALS HOSPITAL,AL,Home Health Agency,278.3333333333333
10157,SHOALS HOSPITAL,AL,Hospice,44.0
10157,SHOALS HOSPITAL,AL,Inpatient,3711.0
10157,SHOALS HOSPITAL,AL,Outpatient,150.66666666666666
10157,SHOALS HOSPITAL,AL,Skilled Nursing Facility,951.0
10157,SHOALS HOSPITAL,AL,Total,18013.0
10158,RUSSELLVILLE HOSPITAL,AL,Carrier,548.3333333333334
10158,RUSSELLVILLE HOSPITAL,AL,Durable Medical Equipment,22.333333333333332
10158,RUSSELLVILLE HOSPITAL,AL,Home Health Agency,332.6666666666667
10158,RUSSELLVILLE HOSPITAL,AL,Hospice,39.0
10158,RUSSELLVILLE HOSPITAL,AL,Inpatient,2461.6666666666665
10158,RUSSELLVILLE HOSPITAL,AL,Outpatient,143.0
10158,RUSSELLVILLE HOSPITAL,AL,Skilled Nursing Facility,685.0
10158,RUSSELLVILLE HOSPITAL,AL,Total,12697.0
10164,COOSA VALLEY MEDICAL CENTER,AL,Carrier,751.3333333333334
10164,COOSA VALLEY MEDICAL CENTER,AL,Durable Medical Equipment,38.666666666666664
10164,COOSA VALLEY MEDICAL CENTER,AL,Home Health Agency,303.3333333333333
10164,COOSA VALLEY MEDICAL CENTER,AL,Hospice,110.33333333333333
10164,COOSA VALLEY MEDICAL CENTER,AL,Inpatient,3099.3333333333335
10164,COOSA VALLEY MEDICAL CENTER,AL,Outpatient,210.33333333333334
10164,COOSA VALLEY MEDICAL CENTER,AL,Skilled Nursing Facility,875.6666666666666
10164,COOSA VALLEY MEDICAL CENTER,AL,Total,16166.0
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,Carrier,1056.0
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,Durable Medical Equipment,86.33333333333333
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,Home Health Agency,403.3333333333333
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,Hospice,5.0
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,Inpatient,5357.666666666667
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,Outpatient,107.66666666666667
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,Skilled Nursing Facility,358.6666666666667
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,Total,22123.0
10169,ATMORE COMMUNITY HOSPITAL,AL,Carrier,556.6666666666666
10169,ATMORE COMMUNITY HOSPITAL,AL,Durable Medical Equipment,29.333333333333332
10169,ATMORE COMMUNITY HOSPITAL,AL,Home Health Agency,267.3333333333333
10169,ATMORE COMMUNITY HOSPITAL,AL,Hospice,133.0
10169,ATMORE COMMUNITY HOSPITAL,AL,Inpatient,2432.3333333333335
10169,ATMORE COMMUNITY HOSPITAL,AL,Outpatient,201.66666666666666
10169,ATMORE COMMUNITY HOSPITAL,AL,Skilled Nursing Facility,756.6666666666666
10169,ATMORE COMMUNITY HOSPITAL,AL,Total,13130.0
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Carrier,1140.6666666666667
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Durable Medical Equipment,30.666666666666668
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Home Health Agency,128.33333333333334
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Hospice,32.0
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Inpatient,4772.333333333333
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Outpatient,309.0
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Skilled Nursing Facility,204.66666666666666
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Total,19854.0
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,Carrier,738.3333333333334
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,Durable Medical Equipment,22.666666666666668
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,Home Health Agency,117.66666666666667
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,Hospice,24.666666666666668
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,Inpatient,3471.0
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,Outpatient,151.0
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,Skilled Nursing Facility,61.666666666666664
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,Total,13760.0
20008,BARTLETT REGIONAL HOSPITAL,AK,Carrier,760.6666666666666
20008,BARTLETT REGIONAL HOSPITAL,AK,Durable Medical Equipment,15.666666666666666
20008,BARTLETT REGIONAL HOSPITAL,AK,Home Health Agency,71.33333333333333
20008,BARTLETT REGIONAL HOSPITAL,AK,Hospice,0.0
20008,BARTLETT REGIONAL HOSPITAL,AK,Inpatient,2825.3333333333335
20008,BARTLETT REGIONAL HOSPITAL,AK,Outpatient,190.0
20008,BARTLETT REGIONAL HOSPITAL,AK,Skilled Nursing Facility,425.6666666666667
20008,BARTLETT REGIONAL HOSPITAL,AK,Total,12867.0
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,Carrier,819.0
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,Durable Medical Equipment,23.666666666666668
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,Home Health Agency,64.33333333333333
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,Hospice,65.0
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,Inpatient,3773.0
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,Outpatient,268.0
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,Skilled Nursing Facility,189.0
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,Total,15605.0
20017,ALASKA REGIONAL HOSPITAL,AK,Carrier,1120.3333333333333
20017,ALASKA REGIONAL HOSPITAL,AK,Durable Medical Equipment,32.666666666666664
20017,ALASKA REGIONAL HOSPITAL,AK,Home Health Agency,127.0
