Provider_ID,Hospital_Name,State,Period,AvgSpendPerEpHosp
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,1 through 30 days After Discharge from Index Hospital Admission,1044.2857142857142
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,1 to 3 days Prior to Index Hospital Admission,40.0
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,Complete Episode,12786.0
10138,HILL HOSPITAL OF SUMTER COUNTY,AL,During Index Hospital Admission,742.1428571428571
10139,BROOKWOOD MEDICAL CENTER,AL,1 through 30 days After Discharge from Index Hospital Admission,1202.2857142857142
10139,BROOKWOOD MEDICAL CENTER,AL,1 to 3 days Prior to Index Hospital Admission,90.85714285714286
10139,BROOKWOOD MEDICAL CENTER,AL,Complete Episode,20338.0
10139,BROOKWOOD MEDICAL CENTER,AL,During Index Hospital Admission,1612.4285714285713
10144,SPRINGHILL MEDICAL CENTER,AL,1 through 30 days After Discharge from Index Hospital Admission,1050.0
10144,SPRINGHILL MEDICAL CENTER,AL,1 to 3 days Prior to Index Hospital Admission,80.28571428571429
10144,SPRINGHILL MEDICAL CENTER,AL,Complete Episode,19610.0
10144,SPRINGHILL MEDICAL CENTER,AL,During Index Hospital Admission,1671.0
10146,RMC JACKSONVILLE,AL,1 through 30 days After Discharge from Index Hospital Admission,746.4285714285714
10146,RMC JACKSONVILLE,AL,1 to 3 days Prior to Index Hospital Admission,65.28571428571429
10146,RMC JACKSONVILLE,AL,Complete Episode,11181.0
10146,RMC JACKSONVILLE,AL,During Index Hospital Admission,785.5714285714286
10148,EVERGREEN MEDICAL CENTER,AL,1 through 30 days After Discharge from Index Hospital Admission,812.8571428571429
10148,EVERGREEN MEDICAL CENTER,AL,1 to 3 days Prior to Index Hospital Admission,36.0
10148,EVERGREEN MEDICAL CENTER,AL,Complete Episode,11749.0
10148,EVERGREEN MEDICAL CENTER,AL,During Index Hospital Admission,829.8571428571429
10149,BAPTIST MEDICAL CENTER EAST,AL,1 through 30 days After Discharge from Index Hospital Admission,1071.5714285714287
10149,BAPTIST MEDICAL CENTER EAST,AL,1 to 3 days Prior to Index Hospital Admission,90.14285714285714
10149,BAPTIST MEDICAL CENTER EAST,AL,Complete Episode,17354.0
10149,BAPTIST MEDICAL CENTER EAST,AL,During Index Hospital Admission,1317.4285714285713
10150,L V STABLER MEMORIAL HOSPITAL,AL,1 through 30 days After Discharge from Index Hospital Admission,1206.0
10150,L V STABLER MEMORIAL HOSPITAL,AL,1 to 3 days Prior to Index Hospital Admission,68.0
10150,L V STABLER MEMORIAL HOSPITAL,AL,Complete Episode,15628.0
10150,L V STABLER MEMORIAL HOSPITAL,AL,During Index Hospital Admission,958.7142857142857
10157,SHOALS HOSPITAL,AL,1 through 30 days After Discharge from Index Hospital Admission,1368.4285714285713
10157,SHOALS HOSPITAL,AL,1 to 3 days Prior to Index Hospital Admission,72.0
10157,SHOALS HOSPITAL,AL,Complete Episode,18013.0
10157,SHOALS HOSPITAL,AL,During Index Hospital Admission,1132.7142857142858
10158,RUSSELLVILLE HOSPITAL,AL,1 through 30 days After Discharge from Index Hospital Admission,822.1428571428571
10158,RUSSELLVILLE HOSPITAL,AL,1 to 3 days Prior to Index Hospital Admission,69.85714285714286
10158,RUSSELLVILLE HOSPITAL,AL,Complete Episode,12697.0
10158,RUSSELLVILLE HOSPITAL,AL,During Index Hospital Admission,921.7142857142857
10164,COOSA VALLEY MEDICAL CENTER,AL,1 through 30 days After Discharge from Index Hospital Admission,1086.142857142857
10164,COOSA VALLEY MEDICAL CENTER,AL,1 to 3 days Prior to Index Hospital Admission,72.14285714285714
10164,COOSA VALLEY MEDICAL CENTER,AL,Complete Episode,16166.0
10164,COOSA VALLEY MEDICAL CENTER,AL,During Index Hospital Admission,1151.2857142857142
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,1 through 30 days After Discharge from Index Hospital Admission,876.2857142857143
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,1 to 3 days Prior to Index Hospital Admission,26.0
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,Complete Episode,22123.0
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,During Index Hospital Admission,2258.285714285714
10169,ATMORE COMMUNITY HOSPITAL,AL,1 through 30 days After Discharge from Index Hospital Admission,899.4285714285714
10169,ATMORE COMMUNITY HOSPITAL,AL,1 to 3 days Prior to Index Hospital Admission,69.14285714285714
10169,ATMORE COMMUNITY HOSPITAL,AL,Complete Episode,13130.0
10169,ATMORE COMMUNITY HOSPITAL,AL,During Index Hospital Admission,907.2857142857143
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,1 through 30 days After Discharge from Index Hospital Admission,717.7142857142857
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,1 to 3 days Prior to Index Hospital Admission,171.42857142857142
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Complete Episode,19854.0
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,During Index Hospital Admission,1947.0
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,1 through 30 days After Discharge from Index Hospital Admission,506.0
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,1 to 3 days Prior to Index Hospital Admission,65.0
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,Complete Episode,13760.0
20006,MAT-SU REGIONAL MEDICAL CENTER,AK,During Index Hospital Admission,1394.857142857143
20008,BARTLETT REGIONAL HOSPITAL,AK,1 through 30 days After Discharge from Index Hospital Admission,524.0
20008,BARTLETT REGIONAL HOSPITAL,AK,1 to 3 days Prior to Index Hospital Admission,134.42857142857142
20008,BARTLETT REGIONAL HOSPITAL,AK,Complete Episode,12867.0
20008,BARTLETT REGIONAL HOSPITAL,AK,During Index Hospital Admission,1179.5714285714287
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,1 through 30 days After Discharge from Index Hospital Admission,569.5714285714286
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,1 to 3 days Prior to Index Hospital Admission,100.0
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,Complete Episode,15605.0
20012,FAIRBANKS MEMORIAL HOSPITAL,AK,During Index Hospital Admission,1559.857142857143
20017,ALASKA REGIONAL HOSPITAL,AK,1 through 30 days After Discharge from Index Hospital Admission,608.1428571428571
20017,ALASKA REGIONAL HOSPITAL,AK,1 to 3 days Prior to Index Hospital Admission,112.42857142857143
20017,ALASKA REGIONAL HOSPITAL,AK,Complete Episode,20053.0
20017,ALASKA REGIONAL HOSPITAL,AK,During Index Hospital Admission,2144.4285714285716
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,1 through 30 days After Discharge from Index Hospital Admission,365.85714285714283
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,1 to 3 days Prior to Index Hospital Admission,217.85714285714286
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,Complete Episode,9838.0
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,During Index Hospital Admission,821.4285714285714
20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,1 through 30 days After Discharge from Index Hospital Admission,605.8571428571429
20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,1 to 3 days Prior to Index Hospital Admission,92.57142857142857
20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,Complete Episode,16217.0
20024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,During Index Hospital Admission,1618.2857142857142
20026,ALASKA NATIVE MEDICAL CENTER,AK,1 through 30 days After Discharge from Index Hospital Admission,657.1428571428571
20026,ALASKA NATIVE MEDICAL CENTER,AK,1 to 3 days Prior to Index Hospital Admission,328.7142857142857
20026,ALASKA NATIVE MEDICAL CENTER,AK,Complete Episode,18286.0
20026,ALASKA NATIVE MEDICAL CENTER,AK,During Index Hospital Admission,1626.5714285714287
30001,ABRAZO MARYVALE CAMPUS,AZ,1 through 30 days After Discharge from Index Hospital Admission,926.4285714285714
30001,ABRAZO MARYVALE CAMPUS,AZ,1 to 3 days Prior to Index Hospital Admission,97.57142857142857
30001,ABRAZO MARYVALE CAMPUS,AZ,Complete Episode,17308.0
30001,ABRAZO MARYVALE CAMPUS,AZ,During Index Hospital Admission,1448.5714285714287
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,1 through 30 days After Discharge from Index Hospital Admission,1191.857142857143
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,1 to 3 days Prior to Index Hospital Admission,202.28571428571428
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,Complete Episode,26010.0
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,During Index Hospital Admission,2322.0
30006,TUCSON MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1050.2857142857142
30006,TUCSON MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,137.28571428571428
30006,TUCSON MEDICAL CENTER,AZ,Complete Episode,21079.0
30006,TUCSON MEDICAL CENTER,AZ,During Index Hospital Admission,1823.4285714285713
30007,VERDE VALLEY MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1135.7142857142858
30007,VERDE VALLEY MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,98.71428571428571
30007,VERDE VALLEY MEDICAL CENTER,AZ,Complete Episode,19869.0
30007,VERDE VALLEY MEDICAL CENTER,AZ,During Index Hospital Admission,1604.0
30010,ST. MARY'S HOSPITAL,AZ,1 through 30 days After Discharge from Index Hospital Admission,1263.142857142857
30010,ST. MARY'S HOSPITAL,AZ,1 to 3 days Prior to Index Hospital Admission,124.28571428571429
30010,ST. MARY'S HOSPITAL,AZ,Complete Episode,20883.0
30010,ST. MARY'S HOSPITAL,AZ,During Index Hospital Admission,1595.857142857143
30011,ST JOSEPH'S HOSPITAL,AZ,1 through 30 days After Discharge from Index Hospital Admission,1176.5714285714287
30011,ST JOSEPH'S HOSPITAL,AZ,1 to 3 days Prior to Index Hospital Admission,106.42857142857143
30011,ST JOSEPH'S HOSPITAL,AZ,Complete Episode,20391.0
30011,ST JOSEPH'S HOSPITAL,AZ,During Index Hospital Admission,1630.142857142857
30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1099.7142857142858
30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,93.42857142857143
30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,Complete Episode,18735.0
30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,During Index Hospital Admission,1483.142857142857
30013,YUMA REGIONAL MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1167.7142857142858
30013,YUMA REGIONAL MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,79.71428571428571
30013,YUMA REGIONAL MEDICAL CENTER,AZ,Complete Episode,20491.0
30013,YUMA REGIONAL MEDICAL CENTER,AZ,During Index Hospital Admission,1680.0
30014,HONORHEALTH JOHN C LINCOLN MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1230.7142857142858
30014,HONORHEALTH JOHN C LINCOLN MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,117.28571428571429
30014,HONORHEALTH JOHN C LINCOLN MEDICAL CENTER,AZ,Complete Episode,20991.0
30014,HONORHEALTH JOHN C LINCOLN MEDICAL CENTER,AZ,During Index Hospital Admission,1650.857142857143
30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1067.2857142857142
30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,89.42857142857143
30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,Complete Episode,20149.0
30016,BANNER CASA GRANDE MEDICAL CENTER,AZ,During Index Hospital Admission,1722.0
30022,MARICOPA MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1381.5714285714287
30022,MARICOPA MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,135.0
30022,MARICOPA MEDICAL CENTER,AZ,Complete Episode,24508.0
30022,MARICOPA MEDICAL CENTER,AZ,During Index Hospital Admission,1984.5714285714287
30023,FLAGSTAFF MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,945.4285714285714
30023,FLAGSTAFF MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,258.42857142857144
30023,FLAGSTAFF MEDICAL CENTER,AZ,Complete Episode,23625.0
30023,FLAGSTAFF MEDICAL CENTER,AZ,During Index Hospital Admission,2171.4285714285716
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1349.857142857143
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,168.14285714285714
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,Complete Episode,27452.0
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,During Index Hospital Admission,2404.0
30030,ABRAZO CENTRAL CAMPUS,AZ,1 through 30 days After Discharge from Index Hospital Admission,1311.5714285714287
30030,ABRAZO CENTRAL CAMPUS,AZ,1 to 3 days Prior to Index Hospital Admission,158.42857142857142
30030,ABRAZO CENTRAL CAMPUS,AZ,Complete Episode,21496.0
30030,ABRAZO CENTRAL CAMPUS,AZ,During Index Hospital Admission,1601.0
30033,BANNER PAYSON MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,804.2857142857143
30033,BANNER PAYSON MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,83.0
30033,BANNER PAYSON MEDICAL CENTER,AZ,Complete Episode,15308.0
30033,BANNER PAYSON MEDICAL CENTER,AZ,During Index Hospital Admission,1299.4285714285713
30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1253.4285714285713
30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,104.85714285714286
30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,Complete Episode,21384.0
30036,CHANDLER REGIONAL MEDICAL CENTER,AZ,During Index Hospital Admission,1696.2857142857142
30037,ST LUKE'S MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,928.4285714285714
30037,ST LUKE'S MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,63.857142857142854
30037,ST LUKE'S MEDICAL CENTER,AZ,Complete Episode,20889.0
30037,ST LUKE'S MEDICAL CENTER,AZ,During Index Hospital Admission,1991.857142857143
30038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1244.4285714285713
30038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,125.42857142857143
30038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,Complete Episode,21500.0
30038,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,During Index Hospital Admission,1701.142857142857
30043,CANYON VISTA MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,998.7142857142857
30043,CANYON VISTA MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,88.57142857142857
30043,CANYON VISTA MEDICAL CENTER,AZ,Complete Episode,16241.0
30043,CANYON VISTA MEDICAL CENTER,AZ,During Index Hospital Admission,1233.0
30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,947.1428571428571
30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,79.0
30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,Complete Episode,18264.0
30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,During Index Hospital Admission,1582.857142857143
30061,BANNER BOSWELL MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1036.142857142857
30061,BANNER BOSWELL MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,89.28571428571429
30061,BANNER BOSWELL MEDICAL CENTER,AZ,Complete Episode,20707.0
30061,BANNER BOSWELL MEDICAL CENTER,AZ,During Index Hospital Admission,1832.857142857143
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,768.4285714285714
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,97.28571428571429
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,Complete Episode,16492.0
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,During Index Hospital Admission,1490.5714285714287
30064,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,1 through 30 days After Discharge from Index Hospital Admission,1227.2857142857142
30064,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,1 to 3 days Prior to Index Hospital Admission,142.28571428571428
30064,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,Complete Episode,23474.0
30064,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,During Index Hospital Admission,1983.5714285714287
30065,BANNER DESERT MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,1154.5714285714287
30065,BANNER DESERT MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,127.0
30065,BANNER DESERT MEDICAL CENTER,AZ,Complete Episode,21305.0
30065,BANNER DESERT MEDICAL CENTER,AZ,During Index Hospital Admission,1762.142857142857
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,758.7142857142857
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,69.71428571428571
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,Complete Episode,15100.0
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,During Index Hospital Admission,1328.7142857142858
30069,HAVASU REGIONAL MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,875.7142857142857
30069,HAVASU REGIONAL MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,96.85714285714286
30069,HAVASU REGIONAL MEDICAL CENTER,AZ,Complete Episode,18858.0
30069,HAVASU REGIONAL MEDICAL CENTER,AZ,During Index Hospital Admission,1721.2857142857142
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,1 through 30 days After Discharge from Index Hospital Admission,480.85714285714283
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,1 to 3 days Prior to Index Hospital Admission,16.857142857142858
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,Complete Episode,9163.0
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,During Index Hospital Admission,811.4285714285714
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,1 through 30 days After Discharge from Index Hospital Admission,790.8571428571429
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,1 to 3 days Prior to Index Hospital Admission,57.142857142857146
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,Complete Episode,15096.0
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,During Index Hospital Admission,1308.4285714285713
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,1 through 30 days After Discharge from Index Hospital Admission,701.2857142857143
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,1 to 3 days Prior to Index Hospital Admission,11.0
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,Complete Episode,10310.0
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,During Index Hospital Admission,760.5714285714286
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,1 through 30 days After Discharge from Index Hospital Admission,361.57142857142856
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,1 to 3 days Prior to Index Hospital Admission,44.0
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,Complete Episode,11039.0
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,During Index Hospital Admission,1171.4285714285713
30083,ABRAZO SCOTTSDALE CAMPUS,AZ,1 through 30 days After Discharge from Index Hospital Admission,1086.142857142857
30083,ABRAZO SCOTTSDALE CAMPUS,AZ,1 to 3 days Prior to Index Hospital Admission,92.85714285714286
30083,ABRAZO SCOTTSDALE CAMPUS,AZ,Complete Episode,17629.0
30083,ABRAZO SCOTTSDALE CAMPUS,AZ,During Index Hospital Admission,1339.2857142857142
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,1 through 30 days After Discharge from Index Hospital Admission,289.0
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,1 to 3 days Prior to Index Hospital Admission,23.714285714285715
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,Complete Episode,8153.0
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,During Index Hospital Admission,852.2857142857143
